person_id,screening_date,first_offense_date,current_offense_date,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,Risk of Failure to Appear_decile_score,Risk of Failure to Appear_raw_score,Risk of Recidivism_decile_score,Risk of Recidivism_raw_score,Risk of Violence_decile_score,Risk of Violence_raw_score
9584,2014-09-21,2014-09-21,2014-09-21,50,50,0,0,0,0,0,0,0,0,6,23,7,-0.2,3,-2.37
9585,2014-09-25,1990-10-12,NA,42,18,0,0,0,0,0,0,0,0,5,22,9,0.58,2,-2.6
9586,2014-08-07,2014-08-06,2014-08-06,20,20,0,0,0,0,0,0,0,0,1,14,5,-0.71,5,-1.92
9587,2014-12-16,2014-12-15,2014-12-15,22,22,0,0,0,0,0,0,0,0,2,16,2,-1.22,3,-2.4
9588,2013-11-25,2013-11-24,2013-11-24,52,52,0,0,0,0,0,0,0,0,2,17,2,-1.33,1,-3.42
9589,2013-09-10,2002-07-19,NA,47,36,0,0,0,0,0,0,0,0,10,40,6,-0.19,5,-1.9
9590,2014-11-26,NA,NA,20,NA,0,0,0,0,0,0,0,0,5,22,4,-0.97,4,-2.14
9591,2013-09-26,2013-08-12,2013-09-25,18,18,0,0,0,0,0,0,0,0,1,12,5,-0.37,7,-1.34
9592,2013-09-29,2008-11-25,2013-09-28,23,18,0,2,0,0,0,0,0,0,3,20,3,-0.75,5,-1.97
9593,2013-02-11,2013-02-11,2013-02-11,43,43,0,0,0,0,0,0,0,0,1,13,1,-2.18,1,-3.79
9594,2014-11-17,2002-03-10,2014-11-15,51,38,0,4,0,1,0,0,0,0,6,24,6,-0.25,1,-3.5
9595,2014-11-18,2014-09-05,2014-11-18,52,52,0,0,0,0,0,0,0,0,9,30,6,-0.45,1,-3.49
9596,2013-04-12,2011-03-02,NA,23,21,0,0,0,0,0,0,0,0,5,22,10,0.78,6,-1.73
9597,2013-02-15,2013-02-14,2013-02-14,19,19,0,0,0,0,0,0,0,0,1,14,4,-0.69,5,-1.87
9598,2014-03-04,2014-03-03,2014-03-03,47,47,0,0,0,0,0,0,0,0,3,20,6,-0.14,6,-1.7
9599,2014-12-23,NA,NA,20,NA,0,0,0,0,0,0,0,0,1,13,7,-0.3,5,-1.96
9600,2013-03-18,1994-01-03,2013-03-18,35,15,1,2,0,0,0,0,0,0,2,17,4,-0.56,1,-3.2
9601,2014-01-25,2006-09-07,2014-01-24,34,26,0,0,0,0,0,0,0,0,1,12,1,-1.92,1,-3.36
9602,2014-10-23,2014-06-27,NA,20,20,0,0,0,0,0,0,0,0,2,17,4,-0.89,4,-1.98
9603,2013-04-01,2009-02-08,2013-03-31,31,26,0,0,0,0,0,0,0,0,1,13,2,-1.36,1,-3.17
9604,2014-07-30,2013-07-18,NA,16,15,5,0,0,0,0,0,0,0,1,12,5,-0.37,9,-0.99
9605,2013-08-20,2013-08-19,2013-08-19,27,27,0,0,0,0,0,0,0,0,3,19,2,-1.22,2,-2.69
9606,2013-08-10,2010-01-13,2013-08-09,23,20,0,1,0,0,0,0,0,0,1,14,6,-0.46,4,-2.18
9607,2014-12-18,2014-12-17,2014-12-17,51,51,0,0,0,0,0,0,0,0,1,13,1,-2.45,1,-4.03
9608,2013-08-11,2013-08-10,2013-08-10,21,21,0,0,0,0,0,0,0,0,7,25,6,-0.45,5,-1.92
9609,2013-12-18,2000-05-03,2013-12-10,29,16,0,0,0,0,0,0,0,0,1,15,5,-0.62,2,-2.79
9610,2014-07-10,2014-05-01,NA,69,69,0,0,0,0,0,0,0,0,3,19,1,-2.5,1,-4.18
9610,2014-11-13,2014-05-01,NA,69,69,0,0,0,0,0,0,0,0,3,19,1,-2.5,1,-4.18
9611,2014-07-13,2009-08-23,NA,49,44,0,0,0,0,0,0,0,0,1,13,1,-2.33,1,-3.94
9612,2014-01-30,2007-11-29,2014-01-30,42,36,0,0,0,0,1,0,0,0,3,19,1,-2.06,1,-3.82
9613,2013-04-15,1982-09-24,2013-04-14,50,19,0,9,0,0,1,0,0,0,10,37,4,-0.57,7,-1.27
9614,2014-04-25,2014-04-24,2014-04-24,25,25,0,0,0,0,0,0,0,0,1,14,2,-1.15,3,-2.42
9615,2013-08-16,2012-03-19,2013-08-15,19,18,0,2,0,0,0,0,0,0,3,18,7,-0.05,7,-1.41
9616,2013-01-30,2008-10-06,NA,23,19,0,0,0,0,0,0,0,0,2,16,5,-0.4,5,-1.97
9617,2014-09-28,2009-01-24,2014-09-28,25,19,0,0,0,0,0,0,0,0,2,17,4,-0.68,2,-2.62
9618,2013-02-22,2009-06-30,2013-02-22,22,18,0,0,0,1,0,0,0,0,1,14,6,-0.15,7,-1.31
9619,2013-08-06,2004-06-18,NA,45,36,0,0,0,0,0,0,0,0,8,29,6,-0.13,1,-2.96
9620,2014-11-12,2014-10-25,2014-11-11,18,17,0,0,0,0,0,0,0,0,1,15,10,1.24,10,-0.19
9621,2013-04-21,2013-04-20,2013-04-20,50,50,0,0,0,0,0,0,0,0,6,24,2,-1.23,1,-3.52
9622,2014-04-07,NA,NA,33,NA,0,0,0,0,0,0,0,0,5,23,3,-0.89,2,-2.62
9623,2014-12-16,1981-01-08,NA,51,17,1,0,0,0,0,0,0,0,6,25,7,-0.02,4,-2.21
9624,2013-02-04,2013-02-01,2013-02-01,35,35,0,0,0,0,0,0,0,0,2,17,3,-0.87,4,-2.19
9625,2013-12-10,2010-01-16,2013-12-06,35,31,0,0,0,0,0,0,0,0,1,15,4,-0.58,3,-2.51
9626,2013-01-04,2006-08-01,2013-01-04,24,17,1,0,0,0,0,0,0,0,3,19,8,0.3,5,-1.9
9627,2014-06-11,2014-04-27,NA,27,27,0,0,0,0,0,0,0,0,4,21,4,-0.83,2,-2.69
9628,2013-06-10,2013-05-25,2013-05-31,18,18,0,0,0,0,0,0,0,0,6,23,10,0.88,8,-1.25
9628,2014-08-07,2013-05-25,NA,19,18,0,0,0,0,0,0,0,0,5,22,10,0.8,7,-1.45
9629,2014-02-12,2010-01-11,2014-02-11,22,18,0,0,0,0,0,0,0,0,1,14,9,0.18,7,-1.43
9630,2013-03-10,2013-03-09,2013-03-09,30,30,0,0,0,0,0,0,0,0,3,19,1,-1.49,1,-3.11
9631,2013-05-21,2013-04-27,2013-04-27,21,21,0,0,0,0,0,0,0,0,1,11,4,-0.95,4,-2
9632,2014-03-17,1988-07-25,2014-03-13,44,18,0,2,0,0,0,0,0,0,1,13,1,-1.91,1,-3.7
9633,2013-04-06,2003-05-10,2013-04-05,29,19,0,2,0,1,0,0,0,0,1,15,7,0,3,-2.46
9634,2013-03-25,2013-01-07,2013-02-28,21,21,0,0,0,0,1,0,0,0,1,13,3,-0.96,4,-2.12
9635,2013-03-25,2013-03-24,2013-03-24,35,35,0,0,0,0,0,0,0,0,2,16,1,-1.97,1,-2.97
9636,2014-03-03,2001-07-25,2014-03-03,27,15,0,4,0,0,0,0,0,1,6,24,10,0.83,9,-0.93
9637,2014-06-16,2014-06-15,2014-06-15,48,48,0,0,0,0,0,0,0,0,1,11,3,-1.12,5,-1.96
9638,2014-11-11,2012-02-12,2014-11-10,21,18,0,0,0,0,1,0,0,0,1,15,5,-0.74,5,-1.8
9639,2014-12-23,2014-12-22,2014-12-22,24,24,0,0,0,0,0,0,0,0,1,13,1,-1.58,2,-2.81
9640,2014-12-14,2006-12-20,2014-12-13,25,17,0,1,0,0,1,0,0,0,6,25,9,0.39,10,-0.58
9641,2013-02-07,2013-01-10,2013-01-10,54,54,0,0,0,0,0,0,0,0,3,19,1,-2.64,1,-4.2
9642,2014-07-18,2014-07-16,2014-07-16,30,30,0,0,0,0,0,0,0,0,6,25,3,-0.97,2,-2.89
9643,2013-08-01,2013-07-30,2013-07-30,40,40,0,0,0,0,0,0,0,0,1,13,1,-2.04,1,-3.58
9644,2013-03-13,2013-03-13,2013-03-13,19,19,0,0,0,0,0,0,0,0,1,13,6,-0.2,6,-1.5
9645,2013-12-30,2012-11-28,NA,24,23,0,0,0,0,0,0,0,0,7,26,4,-0.55,3,-2.55
9646,2013-08-06,2009-06-24,NA,25,21,0,0,0,0,0,0,0,0,9,33,9,0.34,9,-0.95
9647,2013-08-07,2006-09-20,2013-08-06,29,22,0,0,0,0,0,0,0,0,2,17,10,0.63,6,-1.7
9648,2013-02-16,1991-06-25,2013-02-15,47,26,0,0,0,3,0,0,0,0,2,16,4,-0.72,3,-2.5
9649,2014-05-06,2014-05-05,2014-05-05,29,29,0,0,0,0,0,0,0,0,1,13,1,-1.6,1,-2.95
9650,2014-06-08,2005-03-07,2014-06-07,28,19,0,0,0,1,0,0,0,0,4,21,3,-0.78,2,-2.6
9651,2014-03-13,2007-01-17,2014-03-12,39,32,0,0,0,0,0,0,0,0,1,15,1,-1.56,1,-3.43
9652,2014-08-23,1986-02-09,2014-08-22,62,33,0,0,0,0,1,0,0,0,3,20,1,-1.5,1,-3.61
9653,2013-01-26,2010-09-14,2013-01-25,20,18,0,0,0,0,2,0,0,0,3,18,7,-0.02,5,-1.86
9654,2013-10-13,1997-01-25,2013-10-12,45,28,0,0,0,0,0,0,0,0,1,15,2,-1.27,1,-3.01
9655,2014-07-20,2014-07-19,2014-07-19,25,25,0,0,0,0,0,0,0,0,3,18,3,-0.96,3,-2.26
9656,2013-12-28,2004-01-19,2013-12-28,29,19,0,0,0,0,0,0,0,1,1,15,2,-1.12,2,-2.93
9657,2013-01-14,NA,NA,48,NA,0,0,0,0,0,0,0,0,2,17,3,-1.17,1,-3.14
9658,2013-02-03,2004-09-19,NA,24,16,1,0,0,0,0,0,0,0,3,18,10,1.12,10,-0.55
9659,2014-02-03,2014-02-02,2014-02-02,23,23,0,0,0,0,0,0,0,0,1,12,4,-0.72,4,-2.01
9660,2014-10-08,2011-11-27,NA,22,19,0,0,0,0,0,0,0,0,1,15,3,-1.24,3,-2.48
9661,2014-12-09,1995-10-10,2014-12-08,34,15,1,1,0,0,0,0,0,0,6,24,8,0.26,4,-2.1
9662,2013-05-14,1997-12-27,2013-05-14,53,38,0,0,0,1,0,0,0,0,5,23,3,-0.89,2,-2.92
9663,2014-01-06,2006-10-24,2014-01-05,26,19,0,0,0,0,0,0,0,0,2,17,4,-0.99,3,-2.53
9664,2014-08-27,2008-04-10,NA,29,22,0,0,0,0,0,0,0,0,6,23,3,-1.16,1,-2.95
9665,2014-07-12,2013-02-24,2014-07-11,19,18,0,0,0,0,0,0,0,0,1,14,5,-0.39,6,-1.69
9666,2013-04-10,2013-04-09,2013-04-09,18,18,0,0,0,0,0,0,0,0,3,19,8,0.13,9,-0.93
9667,2013-07-22,2013-06-24,2013-07-20,19,19,0,0,0,0,0,0,0,0,1,14,4,-0.53,5,-1.81
9668,2013-09-24,2013-09-23,2013-09-23,25,25,0,0,0,0,0,0,0,0,1,12,2,-1.48,2,-2.76
9669,2014-02-06,2009-10-27,2014-02-05,33,29,0,0,0,0,0,0,0,0,1,13,1,-1.49,1,-3.13
9670,2013-03-15,2013-03-14,2013-03-14,20,20,0,0,0,0,0,0,0,0,1,12,2,-1.02,5,-1.96
9671,2013-01-17,NA,NA,46,NA,0,0,0,0,0,0,0,0,9,29,5,-0.66,1,-3.44
9672,2014-02-11,1990-08-25,NA,46,23,0,0,0,0,0,0,0,0,7,26,8,0.15,4,-1.99
9673,2014-11-20,1987-01-10,2014-10-26,48,20,0,6,0,0,0,0,0,0,8,28,4,-0.57,1,-3.59
9674,2014-04-19,2010-03-31,2014-04-18,20,16,0,0,0,0,0,0,0,0,1,15,8,0.3,5,-1.74
9675,2014-09-30,2011-01-03,2014-09-29,25,21,0,0,0,0,2,0,0,0,8,28,10,0.65,6,-1.52
9676,2013-02-17,2009-07-07,2013-02-16,34,31,0,0,0,1,0,0,0,0,5,23,9,0.58,7,-1.41
9677,2014-02-04,2014-02-02,2014-02-02,31,31,0,0,0,0,0,0,0,0,1,13,1,-1.69,1,-3.08
9678,2014-12-26,2014-06-28,2014-12-25,42,42,0,0,0,0,0,0,0,0,1,14,1,-1.58,1,-3.07
9679,2014-09-16,2013-03-03,2014-08-23,21,19,0,0,0,0,0,0,0,0,1,14,5,-0.39,5,-1.9
9680,2014-07-24,2011-08-01,NA,42,39,0,0,0,0,0,0,0,0,1,14,2,-1.52,1,-3.51
9681,2014-03-02,2011-05-08,2014-03-01,21,18,0,4,0,0,0,0,0,0,1,14,7,0,4,-1.98
9682,2013-08-05,NA,NA,41,NA,0,0,0,0,0,0,0,0,5,23,5,-0.37,1,-3.12
9683,2013-09-13,2013-04-15,2013-09-11,66,65,0,0,0,0,0,0,0,0,1,12,1,-2.34,1,-4.02
9684,2014-11-01,NA,NA,48,NA,0,0,0,0,0,0,0,0,5,23,8,0.28,5,-1.93
9685,2014-06-22,2014-06-21,2014-06-21,20,20,0,0,0,0,0,0,0,0,1,15,7,-0.07,6,-1.52
9686,2014-01-16,2014-01-15,2014-01-15,21,21,0,0,0,0,0,0,0,0,1,13,4,-0.55,3,-2.42
9687,2013-01-26,2009-07-22,NA,41,37,0,0,0,0,0,0,0,0,5,22,7,0.01,4,-2.15
9688,2014-04-13,1988-04-09,2014-04-12,62,36,0,0,0,0,1,0,0,0,5,22,2,-1.18,1,-3.64
9689,2013-01-09,2008-07-30,NA,23,18,0,0,0,0,0,0,0,0,1,15,4,-0.68,6,-1.53
9690,2013-08-17,2013-08-16,2013-08-16,24,24,0,0,0,0,0,0,0,0,1,11,2,-1.38,2,-2.56
9691,2013-10-25,2011-09-27,NA,26,24,0,0,0,0,0,0,0,0,3,20,6,-0.3,5,-1.9
9692,2014-11-13,2014-11-12,2014-11-12,67,67,0,0,0,0,0,0,0,0,1,13,1,-2.89,1,-4.5
9693,2013-05-28,2013-05-27,2013-05-27,24,24,0,0,0,0,0,0,0,0,1,13,2,-1.37,2,-2.64
9694,2014-02-24,2012-05-29,NA,33,31,0,0,0,0,0,0,0,0,3,18,9,0.31,5,-1.88
9695,2013-05-28,2012-04-12,2013-05-27,27,26,0,0,0,0,0,0,0,0,1,12,1,-1.59,1,-3.02
9696,2014-04-03,2010-11-27,2014-04-02,21,18,0,0,0,0,0,0,0,0,3,19,9,0.33,9,-0.99
9697,2014-04-17,2009-07-13,2014-04-16,23,18,0,2,0,0,0,0,0,0,2,16,6,-0.17,4,-1.99
9698,2013-04-18,2013-03-09,2013-04-17,20,20,0,0,0,0,0,0,0,0,1,13,6,-0.21,5,-1.91
9699,2013-02-22,2013-01-14,NA,39,39,0,0,0,0,0,0,0,0,3,19,2,-1.11,2,-2.65
9700,2014-08-12,2003-07-02,2014-08-11,29,18,0,0,0,0,0,0,0,0,6,25,10,1.04,4,-2.07
9701,2014-04-12,2014-04-11,2014-04-11,21,21,0,0,0,0,0,0,0,0,1,12,4,-0.53,4,-2.06
9702,2014-08-15,NA,NA,21,NA,0,0,0,0,0,0,0,0,1,12,2,-1.1,3,-2.24
9703,2013-03-18,2013-03-17,2013-03-17,25,24,0,0,0,0,0,0,0,0,1,12,3,-1.29,3,-2.54
9703,2014-03-28,2013-03-17,2014-03-27,26,24,0,0,0,0,0,0,0,0,2,16,4,-0.99,3,-2.34
9704,2014-01-11,2014-01-10,2014-01-10,18,18,0,0,0,0,0,0,0,0,1,13,3,-0.82,6,-1.53
9705,2013-01-04,2007-08-06,2013-01-03,37,32,0,0,0,0,1,0,0,0,7,27,9,0.34,6,-1.54
9706,2014-01-02,2007-10-22,2014-01-01,22,15,0,0,0,0,0,0,0,0,1,13,7,-0.31,4,-1.98
9707,2014-03-06,1997-02-02,2014-02-13,34,17,0,0,0,0,0,0,0,0,8,27,7,-0.21,2,-2.92
9708,2014-06-01,2000-07-09,2014-05-31,35,21,0,0,0,0,0,0,0,0,2,17,2,-1.07,1,-3.34
9709,2013-04-27,2013-03-23,2013-04-26,18,18,0,0,0,0,0,0,0,0,3,19,9,0.4,9,-0.86
9710,2014-07-20,2007-08-27,2014-07-19,25,18,0,2,0,2,1,0,0,0,2,16,5,-0.46,6,-1.55
9711,2014-12-14,2003-05-14,2014-12-14,29,17,0,3,0,0,1,0,0,0,4,21,2,-1.18,4,-2.19
9712,2013-08-27,2012-08-24,2013-08-26,23,22,0,0,0,0,0,0,0,0,2,16,4,-0.61,3,-2.48
9713,2013-10-13,2013-10-12,2013-10-12,40,40,0,0,0,0,0,0,0,0,2,16,1,-1.43,1,-3.18
9714,2014-01-04,2010-10-21,2014-01-03,21,18,0,0,0,0,0,0,0,0,3,19,10,0.76,6,-1.59
9715,2013-12-02,2013-06-05,NA,40,40,0,0,0,0,0,0,0,0,2,16,1,-2.14,1,-3.66
9716,2013-04-02,2011-08-14,2013-04-01,19,18,0,1,0,0,0,0,0,0,2,17,6,-0.16,6,-1.51
9717,2014-02-12,2014-02-09,2014-02-09,53,53,0,0,0,0,0,0,0,0,7,25,1,-1.88,1,-4.12
9718,2014-05-30,2014-05-29,2014-05-29,27,27,0,0,0,0,0,0,0,0,10,34,8,0.25,3,-2.49
9719,2014-01-09,1989-06-28,2014-01-08,41,17,0,0,0,4,0,0,0,0,6,24,7,0.02,8,-1.18
9720,2013-01-03,2012-07-04,2012-12-28,35,35,0,0,0,0,0,0,0,0,6,24,3,-0.93,3,-2.44
9721,2014-09-08,2014-09-07,2014-09-07,31,31,0,0,0,0,0,0,0,0,1,11,1,-1.44,1,-3.01
9722,2013-10-23,2013-08-28,NA,22,22,0,0,0,0,0,0,0,0,2,17,6,-0.13,4,-2.05
9723,2013-05-03,2013-05-03,2013-05-03,20,20,0,0,0,0,0,0,0,0,3,18,4,-0.74,6,-1.59
9724,2013-04-27,2013-04-26,2013-04-26,61,61,0,0,0,0,0,0,0,0,6,23,1,-2,1,-4.04
9725,2013-09-23,2013-09-22,2013-09-22,45,45,0,0,0,0,0,0,0,0,1,11,1,-2.3,1,-3.86
9726,2014-04-08,2014-02-13,2014-04-08,34,34,0,0,0,0,0,0,0,0,6,25,2,-1.14,1,-3.05
9727,2013-02-19,2001-01-10,NA,29,17,0,0,0,0,0,0,0,0,3,20,5,-0.32,4,-2.22
9728,2014-06-13,2014-06-12,2014-06-12,57,57,0,0,0,0,0,0,0,0,1,15,1,-1.93,1,-3.75
9729,2013-02-22,2013-02-21,2013-02-21,36,36,0,0,0,0,0,0,0,0,3,18,5,-0.68,2,-2.79
9729,2014-10-27,2013-02-21,NA,38,36,0,0,0,0,0,0,0,0,8,27,6,-0.45,2,-2.81
9730,2013-05-26,2013-05-25,2013-05-25,27,27,0,0,0,0,0,0,0,0,1,15,2,-1.14,3,-2.49
9731,2014-01-07,2013-04-06,2014-01-03,19,19,0,0,0,0,0,0,0,0,4,21,4,-1.01,4,-1.99
9732,2014-10-14,2014-05-06,2014-10-13,19,18,0,0,0,0,0,0,0,0,1,13,6,-0.25,7,-1.48
9733,2013-11-05,2013-11-01,2013-11-04,18,18,0,1,0,0,0,0,0,0,1,12,4,-0.54,7,-1.48
9733,2013-11-16,2013-11-01,2013-11-15,18,18,0,2,0,0,0,0,0,0,1,12,5,-0.33,6,-1.64
9733,2014-07-31,2013-11-01,NA,19,18,0,0,0,0,0,0,0,0,1,13,7,0.06,6,-1.56
9734,2013-10-17,2013-10-17,2013-10-17,21,21,0,0,0,0,0,0,0,0,1,12,4,-0.53,5,-1.94
9735,2013-09-20,2013-01-11,NA,47,46,0,0,0,0,0,0,0,0,1,14,1,-1.93,1,-3.89
9736,2014-07-26,1985-02-07,2014-07-26,53,24,0,4,0,0,0,0,0,1,7,26,8,0.16,3,-2.3
9737,2013-12-23,2011-09-07,NA,48,45,0,0,0,0,0,0,0,0,2,16,1,-1.8,1,-3.92
9738,2013-04-29,2005-04-30,2013-04-28,27,19,0,2,0,0,2,0,2,0,3,18,7,-0.05,7,-1.49
9739,2014-05-30,1986-09-16,NA,49,21,0,0,0,0,0,0,0,0,10,39,8,0.29,8,-1.22
9740,2013-05-16,2011-08-16,NA,18,16,0,0,0,0,0,0,0,0,2,16,9,0.48,8,-1.09
9740,2013-09-05,2011-08-16,2013-09-04,18,16,0,0,0,0,0,0,0,0,5,23,9,0.52,7,-1.37
9740,2014-01-14,2011-08-16,2014-01-02,18,16,0,0,0,0,1,0,0,0,1,15,8,0.3,7,-1.45
9741,2013-12-26,2012-10-12,NA,19,17,1,0,0,0,0,0,0,0,3,20,10,0.81,10,-0.61
9742,2014-02-06,2011-10-08,2014-02-05,22,20,0,0,0,0,0,0,0,0,1,14,5,-0.49,4,-2.12
9743,2013-09-12,2013-08-03,2013-09-11,28,28,0,1,0,0,0,0,0,0,2,17,10,0.74,6,-1.73
9744,2014-04-23,2014-04-03,2014-04-22,20,20,0,1,0,0,0,0,0,0,1,11,3,-0.79,5,-1.9
9745,2013-02-17,2012-05-31,2013-02-16,20,19,0,0,0,0,0,0,0,0,3,18,7,-0.1,7,-1.46
9746,2013-02-27,2013-02-26,2013-02-26,20,20,0,0,0,0,0,0,0,0,1,13,7,-0.05,8,-1.06
9747,2013-11-16,2003-07-19,2013-11-15,29,19,0,0,0,0,0,0,0,0,1,15,4,-0.64,2,-2.56
9748,2013-02-07,2005-12-13,2013-02-06,25,18,0,0,0,0,0,0,0,0,3,20,6,-0.24,5,-1.91
9749,2013-03-19,1982-09-29,NA,47,17,1,0,0,0,0,0,0,0,10,37,10,1.13,7,-1.48
9750,2014-02-15,2014-02-14,2014-02-14,22,22,0,0,0,0,0,0,0,0,1,13,2,-1.02,4,-2.13
9751,2014-10-21,2004-08-23,NA,44,34,0,0,0,0,0,0,0,0,2,17,1,-1.59,1,-3.42
9752,2014-12-07,2014-10-15,NA,18,18,0,0,0,0,0,0,0,0,6,23,4,-0.93,5,-1.8
9753,2013-11-27,2008-10-04,2013-11-27,29,24,0,0,0,0,0,0,0,0,1,12,1,-1.69,1,-3.03
9754,2013-02-20,2008-03-08,2013-02-10,26,21,0,0,0,0,0,0,0,0,1,13,4,-0.57,3,-2.47
9755,2013-12-02,1999-01-01,2013-12-01,39,24,0,2,0,0,0,0,0,0,5,23,6,-0.16,2,-2.66
9756,2013-11-08,2012-03-08,2013-11-07,25,23,0,1,0,0,0,0,0,1,1,13,3,-0.86,4,-2.12
9757,2014-04-07,2014-04-06,2014-04-06,19,19,0,0,0,0,0,0,0,0,3,18,6,-0.18,7,-1.27
9758,2014-03-28,2005-09-30,2014-03-27,27,18,0,0,0,0,0,0,0,0,3,19,4,-0.65,2,-2.61
9758,2014-08-21,2005-09-30,2014-08-20,27,18,0,0,0,0,0,0,0,0,3,19,4,-0.67,2,-2.72
9759,2013-02-14,2013-02-13,2013-02-13,46,46,0,0,0,0,0,0,0,0,3,20,5,-0.32,2,-2.6
9760,2014-02-04,NA,NA,19,NA,0,0,0,0,0,0,0,0,4,21,10,0.91,10,-0.42
9761,2014-04-09,1981-09-19,NA,57,24,0,0,0,0,0,0,0,0,3,19,7,-0.05,1,-3.43
9762,2014-09-20,2014-09-19,2014-09-19,34,34,0,0,0,0,0,0,0,0,2,16,5,-0.46,2,-2.7
9763,2013-02-08,2007-03-21,NA,25,19,0,0,0,0,0,0,0,0,8,30,10,0.92,10,-0.48
9764,2014-07-20,2014-07-19,2014-07-19,25,25,0,0,0,0,0,0,0,0,1,13,2,-1.02,3,-2.55
9765,2014-01-17,1998-10-24,2014-01-01,34,19,0,0,0,1,0,0,0,0,2,16,4,-0.52,3,-2.29
9766,2014-03-25,NA,NA,32,NA,0,0,0,0,0,0,0,0,2,16,2,-1.19,1,-3
9767,2014-03-26,2014-03-25,2014-03-25,40,40,0,0,0,0,0,0,0,0,2,16,1,-2.19,1,-3.67
9768,2014-09-16,2014-08-21,2014-08-21,42,42,0,0,0,0,0,0,0,0,2,16,1,-1.9,1,-3.55
9769,2014-06-15,NA,NA,43,NA,0,0,0,0,0,0,0,0,1,15,1,-1.73,1,-3.38
9770,2013-04-10,NA,NA,19,NA,0,0,0,0,0,0,0,0,1,14,7,-0.03,6,-1.62
9771,2013-09-26,2003-10-13,2013-09-25,36,26,0,0,0,1,3,0,0,0,5,23,2,-1.14,2,-2.69
9772,2014-06-24,2011-09-27,2014-06-23,28,25,0,0,0,0,0,0,0,0,1,13,1,-1.69,1,-3
9773,2013-11-17,2013-01-04,2013-11-16,20,19,0,0,0,0,0,0,0,0,1,13,6,-0.25,7,-1.39
9774,2013-01-21,2013-01-20,2013-01-20,43,43,0,0,0,0,0,0,0,0,5,22,2,-1.11,2,-2.84
9775,2014-06-12,2014-06-11,2014-06-11,53,53,0,0,0,0,0,0,0,0,1,11,1,-2.52,1,-4.09
9776,2013-10-22,2001-02-26,NA,61,48,0,0,0,0,0,0,0,0,4,21,1,-1.94,1,-3.6
9777,2013-11-11,2013-11-10,2013-11-10,35,35,0,0,0,0,0,0,0,0,1,14,3,-0.81,3,-2.39
9778,2013-10-23,2013-10-22,2013-10-22,34,34,0,0,0,0,0,0,0,0,4,21,6,-0.18,1,-3.16
9779,2014-05-06,2005-07-13,2014-05-06,29,20,0,2,0,1,6,0,0,0,9,32,8,0.12,9,-0.91
9780,2014-12-31,2005-08-31,NA,26,16,0,0,0,0,0,0,0,0,3,19,7,-0.34,5,-1.74
9781,2013-08-27,2012-02-09,2013-08-26,19,18,0,1,0,0,0,0,0,0,1,15,9,0.61,7,-1.44
9782,2013-02-28,2005-04-04,2013-02-27,26,18,0,3,0,0,0,0,0,0,4,22,10,0.83,5,-1.79
9783,2014-10-31,2010-10-09,NA,22,18,0,0,0,0,0,0,0,0,1,12,4,-0.59,5,-1.9
9784,2013-04-22,2011-07-17,2013-04-21,36,35,0,0,0,0,0,0,0,0,1,14,2,-1.2,1,-3.34
9785,2013-05-14,2013-05-13,2013-05-13,44,44,0,0,0,0,0,0,0,0,1,15,2,-1.17,1,-3.3
9786,2013-02-23,2008-03-16,2013-02-22,23,18,0,2,0,0,2,0,0,0,7,26,10,0.96,8,-1.08
9786,2013-09-07,2008-03-16,2013-09-06,23,18,0,4,0,0,2,0,0,0,7,27,10,0.85,8,-1.25
9787,2013-02-04,2013-01-31,2013-01-31,18,18,0,0,0,0,0,0,0,0,1,11,5,-0.64,6,-1.56
9788,2013-03-26,1981-08-02,NA,52,20,0,0,0,0,0,0,0,0,9,31,8,0.27,6,-1.65
9789,2014-03-29,2012-07-25,2014-03-28,61,59,0,0,0,0,1,0,0,0,2,16,1,-1.79,1,-3.43
9790,2013-12-26,2008-02-19,2013-12-25,25,19,0,0,0,0,0,0,0,0,1,11,2,-1.27,2,-2.78
9791,2014-03-30,1985-06-11,2014-03-29,53,24,0,8,0,0,0,0,0,0,5,22,5,-0.37,1,-3.69
9792,2014-12-22,2008-09-12,NA,59,52,0,0,0,0,0,0,0,0,1,15,1,-2.58,1,-4.23
9793,2014-02-25,1978-08-03,NA,55,19,0,0,0,0,0,0,0,0,6,24,1,-1.45,1,-3.38
9794,2014-04-02,2014-04-01,2014-04-01,18,18,0,0,0,0,0,0,0,0,1,12,4,-0.88,5,-1.76
9795,2013-06-26,2013-05-24,NA,21,21,0,0,0,0,0,0,0,0,1,12,2,-1.05,4,-2.2
9796,2013-09-08,2006-08-26,2013-09-07,52,45,0,0,0,0,0,0,0,0,2,16,2,-1.16,1,-3.42
9797,2013-01-07,2007-01-06,2013-01-07,26,20,0,0,0,0,0,0,0,0,3,18,4,-0.65,3,-2.55
9797,2013-03-26,2007-01-06,2013-03-25,27,20,0,0,0,0,0,0,0,0,2,16,4,-0.59,2,-2.59
9798,2014-01-31,2005-10-11,NA,24,16,0,0,0,0,0,0,0,0,2,16,6,-0.16,7,-1.46
9799,2014-11-26,2014-11-25,2014-11-25,24,24,0,0,0,0,0,0,0,0,3,20,5,-0.32,3,-2.39
