"","person_id","p_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_misdem_count_5yrs","p_violence_raw","p_drug_count_5yrs","p_yrs5_trafcount_person","p_prison_visits","p_jail_visits","cq_prior_conviction_F","cq_prior_conviction_M","corrected_age"
"7537",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7538",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7539",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7540",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7541",10844,30,NA,NA,2,1,-2.12,2,3,0,4,2,1,-3.16730370279879
"7542",10844,30,NA,NA,2,1,-2.12,2,3,0,4,2,1,-3.16730370279879
"7543",10844,30,NA,NA,2,1,-2.12,2,3,0,4,2,1,-3.16730370279879
"7544",10844,30,NA,NA,2,1,-2.12,2,3,0,4,2,1,-3.16730370279879
"7545",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7546",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7547",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7548",10844,30,NA,NA,2,1,-2.76,2,3,0,4,2,1,-3.16730370279879
"7549",10845,50,0,0,0,0,-3.97,0,4,0,1,0,0,-4.03503967470601
"7550",10847,31,0,0,0,1,-2.54,0,4,0,1,0,1,-3.24156064981629
"7551",10849,33,0,0,3,1,-1.59,1,2,1,3,5,3,-3.37280700280018
"7552",10850,23,0,0,3,1,-0.7,0,0,1,2,3,0,-2.4267335967161
"7553",10851,29,0,0,0,1,-2.43,0,0,0,1,0,1,-3.08649754893093
"7554",10852,52,0,0,0,1,-2.77,0,0,0,2,0,0,-4.097159274214
"7555",10853,30,1,0,14,25,-1.26,18,12,3,3,13,17,-3.16730370279879
"7556",10855,56,0,0,0,0,-1.4,0,0,13,8,19,NA,-4.22067114130344
"7557",10856,61,0,0,0,0,-3.21,0,0,0,2,0,0,-4.36518856135077
"7558",10858,26,0,0,0,0,-2.28,0,1,0,1,0,0,-2.79832457595651
"7559",10859,28,0,0,1,7,-2.19,0,2,0,2,0,6,-2.99851080608639
"7560",10863,29,0,0,1,1,-2.93,0,1,0,2,0,1,-3.08649754893093
"7561",10864,22,0,0,4,1,-1.31,0,1,0,5,1,1,-2.28077526649795
"7562",10866,58,0,0,0,0,-3.11,0,1,0,1,0,0,-4.28076232088287
"7563",10867,32,0,0,0,1,-2.33,1,7,0,1,1,1,-3.3098706823087
"7564",10869,47,1,0,6,3,-2.89,6,1,5,3,NA,2,-3.94143541655095
"7565",10870,42,0,0,1,3,-2.96,1,0,1,7,1,2,-3.77759581213605
"7566",10873,28,2,0,0,5,-2.46,0,3,0,2,0,5,-2.99851080608639
"7567",10878,47,1,0,2,1,-3.09,1,1,0,2,2,1,-3.94143541655095
"7568",10880,36,0,0,0,1,-3.78,0,4,0,2,0,1,-3.53466937049462
"7569",10882,24,0,0,1,0,-2.04,0,9,0,2,0,0,-2.56111215937688
"7570",10883,30,0,0,0,2,-2.66,1,6,0,2,1,2,-3.16730370279879
"7571",10884,28,0,0,4,7,-1.79,2,18,1,1,2,3,-2.99851080608639
"7572",10885,50,0,0,0,1,-3.62,0,8,0,2,0,0,-4.03503967470601
"7573",10887,49,NA,NA,2,10,-1.69,2,0,6,1,16,24,-4.00394448927813
"7574",10888,26,0,0,1,2,-2.17,0,1,0,3,NA,3,-2.79832457595651
"7575",10889,56,0,0,2,3,-2.23,2,0,7,1,5,5,-4.22067114130344
"7576",10890,28,0,0,0,0,-0.2,0,0,2,2,4,NA,-2.99851080608639
"7577",10891,49,0,0,2,3,-2.63,0,1,0,1,4,2,-4.00394448927813
"7578",10893,58,0,0,0,2,-3.67,0,13,0,1,7,3,-4.28076232088287
"7579",10894,33,1,0,2,0,-2.13,0,8,0,2,0,0,-3.37280700280018
"7580",10895,31,NA,NA,1,9,-2.62,0,4,0,2,1,8,-3.24156064981629
"7581",10897,25,NA,NA,0,1,-1.35,1,8,0,3,1,0,-2.68471687541311
"7582",10899,25,2,0,0,9,-1.85,0,10,0,5,0,7,-2.68471687541311
"7583",10900,23,0,0,0,0,-2.24,0,5,0,0,0,0,-2.4267335967161
"7584",10901,55,0,0,0,2,-3.78,0,1,0,2,0,2,-4.19003284264518
"7585",10903,20,0,0,0,1,-0.39,0,4,1,6,0,0,-1.95075017065288
"7586",10904,52,0,0,0,0,-3.82,0,2,0,1,0,0,-4.097159274214
"7587",10906,55,0,0,0,1,-1.85,0,0,0,4,16,12,-4.19003284264518
"7588",10907,30,0,0,1,3,-2.72,0,0,0,1,0,3,-3.16730370279879
"7589",10909,29,0,0,6,5,0.25,3,4,4,9,9,13,-3.08649754893093
"7590",10910,31,0,0,0,2,-1.86,0,3,0,2,0,1,-3.24156064981629
"7591",10913,21,0,0,0,0,-1.36,0,1,0,5,0,0,-2.12240215798853
"7592",10919,35,0,0,2,1,-2.45,0,0,1,4,5,3,-3.48470586887167
"7593",10920,34,0,0,0,2,-1.84,2,2,0,2,0,3,-3.43091372401383
"7594",10922,51,0,0,0,3,-3.81,0,3,0,1,0,2,-4.06610443758341
"7595",10923,50,0,0,0,0,-3.11,0,1,0,1,0,0,-4.03503967470601
"7596",10924,36,0,0,0,0,-3.09,0,1,0,1,0,0,-3.53466937049462
"7597",10925,26,4,0,0,3,-2.61,0,19,0,2,0,1,-2.79832457595651
"7598",10926,42,0,0,0,1,-1.79,0,0,0,4,1,4,-3.77759581213605
"7599",10927,21,0,0,0,2,-1.84,0,0,0,2,0,2,-2.12240215798853
"7600",10930,29,0,0,3,0,-1.62,1,0,2,3,7,NA,-3.08649754893093
"7601",10930,29,0,0,3,0,-1.56,1,0,2,3,7,NA,-3.08649754893093
"7602",10931,28,0,0,1,0,-2.62,0,5,0,1,1,0,-2.99851080608639
"7603",10932,37,0,0,0,1,-2.66,0,7,0,1,0,2,-3.58126107220255
"7604",10933,39,0,0,0,0,-3.61,0,3,0,1,0,0,-3.66601100014733
"7605",10935,31,3,0,3,5,-1.77,4,13,1,2,3,0,-3.24156064981629
"7606",10939,54,0,0,0,0,-3.37,0,0,0,1,1,0,-4.15917570494393
"7607",10940,30,0,0,0,0,-1.26,0,1,0,1,0,2,-3.16730370279879
"7608",10944,35,0,0,0,3,-2.61,0,0,0,2,2,2,-3.48470586887167
"7609",10946,27,0,0,2,0,-1.08,0,3,0,1,0,0,-2.90268300233775
"7610",10950,60,0,0,0,0,-4.04,0,1,0,3,0,0,-4.33810054445532
"7611",10951,22,0,0,0,0,-1.87,0,3,0,1,0,0,-2.28077526649795
"7612",10954,22,0,0,0,1,-1.59,1,0,0,2,0,1,-2.28077526649795
"7613",10955,49,0,0,0,0,-3.18,0,0,0,1,0,4,-4.00394448927813
"7614",10956,61,0,0,0,1,-4.31,0,0,0,1,0,0,-4.36518856135077
"7615",10957,51,0,0,1,3,-2.44,0,0,0,1,5,3,-4.06610443758341
"7616",10958,49,NA,NA,0,0,-3.18,0,1,3,1,0,0,-4.00394448927813
"7617",10960,24,0,0,0,0,-2.31,0,17,0,4,0,0,-2.56111215937688
"7618",10961,43,0,0,0,0,-3.53,0,1,0,1,0,1,-3.81192139521026
"7619",10962,36,0,0,0,3,-2.38,0,2,0,5,0,2,-3.53466937049462
"7620",10963,42,0,0,4,1,-2.57,0,2,0,1,8,0,-3.77759581213605
"7621",10964,36,0,0,2,10,-2.67,1,7,0,1,1,7,-3.53466937049462
"7622",10965,57,0,0,1,2,-2.56,3,0,5,3,12,11,-4.25096564821695
"7623",10967,34,NA,NA,0,4,-2.88,2,4,0,1,0,1,-3.43091372401383
"7624",10968,22,0,0,2,2,-1.49,2,0,0,4,0,2,-2.28077526649795
"7625",10969,24,2,0,1,6,-2.19,0,6,0,6,1,5,-2.56111215937688
"7626",10969,24,2,0,1,6,-2.16,0,6,0,6,1,5,-2.56111215937688
"7627",10972,32,0,0,0,0,-2.99,0,3,0,1,0,0,-3.3098706823087
"7628",10973,23,0,0,2,0,-0.67,0,0,1,1,1,0,-2.4267335967161
"7629",10974,32,0,0,0,0,-2.31,0,0,0,1,1,2,-3.3098706823087
"7630",10975,25,0,0,0,1,-2.4,0,1,0,2,0,1,-2.68471687541311
"7631",10976,30,NA,NA,0,2,-3.11,1,9,0,2,0,0,-3.16730370279879
"7632",10977,35,0,0,3,7,-2.01,3,8,0,3,4,7,-3.48470586887167
"7633",10978,29,0,0,2,1,-2.05,0,0,0,5,0,2,-3.08649754893093
"7634",10980,28,0,0,0,0,-2.66,0,1,0,1,0,0,-2.99851080608639
"7635",10981,32,3,0,0,3,-2.54,0,9,0,2,0,3,-3.3098706823087
"7636",10983,29,0,0,2,3,-2.24,0,9,0,2,0,0,-3.08649754893093
"7637",10985,30,1,1,0,6,-1.42,1,4,1,6,4,18,-3.16730370279879
"7638",10986,43,0,0,0,0,-3.79,0,1,0,1,0,0,-3.81192139521026
"7639",10988,44,0,0,0,0,-3.31,0,2,0,1,0,0,-3.84525856717818
"7640",10989,30,0,0,0,1,-2.46,0,1,0,1,0,1,-3.16730370279879
"7641",10991,30,0,0,0,0,-2.66,0,0,0,1,0,0,-3.16730370279879
"7642",10993,34,0,0,2,1,-2.34,0,4,0,2,2,6,-3.43091372401383
"7643",10994,30,0,0,0,0,-2.66,0,1,0,2,0,0,-3.16730370279879
"7644",10998,31,0,0,2,5,-2.09,0,3,0,1,0,4,-3.24156064981629
"7645",11000,33,0,0,0,3,-2.92,0,5,0,1,0,2,-3.37280700280018
"7646",11001,23,1,0,0,3,-2.12,2,2,0,3,0,0,-2.4267335967161
"7647",11002,49,2,0,2,6,-3.2,2,9,8,2,15,15,-4.00394448927813
"7648",11003,52,0,0,1,0,-3.69,0,2,0,1,NA,0,-4.097159274214
"7649",11008,24,0,0,0,2,-1.72,1,2,0,3,0,2,-2.56111215937688
"7650",11009,37,0,0,0,0,-2.65,0,0,2,1,5,0,-3.58126107220255
"7651",11010,33,0,0,0,0,-1.49,0,1,1,1,0,0,-3.37280700280018
"7652",11012,45,0,0,1,3,-2.66,NA,0,2,2,5,NA,-3.87783145295103
"7653",11013,53,0,0,0,0,-3.1,0,4,1,1,1,0,-4.12819559110034
"7654",11015,38,0,0,0,1,-2.75,0,4,1,2,NA,NA,-3.62490872751422
"7655",11021,20,0,0,8,0,-1.8,0,0,1,3,8,0,-1.95075017065288
"7656",11021,20,0,0,8,0,-1.8,0,0,1,3,8,0,-1.95075017065288
"7657",11022,27,9,1,6,5,-1.79,2,17,0,2,2,5,-2.90268300233775
"7658",11023,53,0,0,0,1,-3.21,0,1,0,0,7,10,-4.12819559110034
"7659",11024,21,0,0,0,1,-1.55,1,0,0,1,0,1,-2.12240215798853
"7660",11025,22,0,0,1,1,-1.64,1,0,0,2,0,1,-2.28077526649795
"7661",11026,30,0,0,0,0,-2.86,0,3,0,1,0,4,-3.16730370279879
"7662",11030,48,0,0,0,0,-3.45,0,1,0,2,0,0,-3.97276929519505
"7663",11031,40,0,0,0,1,-3.62,0,2,0,1,0,0,-3.7049374640185
"7664",11032,27,2,0,0,1,-2.87,0,4,0,2,0,0,-2.90268300233775
"7665",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7666",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7667",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7668",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7669",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7670",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7671",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7672",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7673",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7674",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7675",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7676",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7677",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7678",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7679",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7680",11033,21,0,0,1,4,-1.64,3,0,0,2,0,3,-2.12240215798853
"7681",11034,23,0,0,0,1,-1.8,0,1,0,2,0,0,-2.4267335967161
"7682",11038,34,11,0,10,20,-1.61,6,13,2,3,6,NA,-3.43091372401383
"7683",11041,31,0,0,0,0,-2.68,0,2,0,1,0,0,-3.24156064981629
"7684",11044,51,0,0,0,0,-3.72,0,2,0,1,0,0,-4.06610443758341
"7685",11049,35,0,0,0,0,-2.82,0,1,0,2,1,1,-3.48470586887167
"7686",11050,35,0,0,0,0,-1.72,0,0,2,3,4,6,-3.48470586887167
"7687",11051,34,1,0,0,5,-1.48,0,2,0,1,2,5,-3.43091372401383
"7688",11054,21,0,0,1,2,-0.81,3,0,0,2,0,1,-2.12240215798853
"7689",11056,52,0,0,4,0,-4.06,0,3,0,1,2,0,-4.097159274214
"7690",11058,29,1,0,2,1,-1.78,2,2,0,3,NA,1,-3.08649754893093
"7691",11059,35,0,0,0,0,-3.15,0,1,0,1,0,0,-3.48470586887167
"7692",11060,27,0,0,0,0,-2.56,0,7,0,1,2,1,-2.90268300233775
"7693",11062,51,0,0,0,1,-2.89,0,0,1,2,0,1,-4.06610443758341
"7694",11064,26,NA,NA,1,2,-1.93,0,0,0,2,0,3,-2.79832457595651
"7695",11066,37,0,0,0,1,-3.38,0,0,0,2,0,0,-3.58126107220255
"7696",11069,30,0,0,1,0,-1.88,0,0,0,1,1,0,-3.16730370279879
"7697",11072,25,0,0,0,2,-2.21,0,5,0,1,0,0,-2.68471687541311
"7698",11073,54,0,0,0,0,-4.14,0,1,0,1,0,0,-4.15917570494393
"7699",11075,24,0,0,4,2,-1.21,0,7,0,1,3,1,-2.56111215937688
"7700",11075,24,0,0,4,2,-1.21,0,7,0,1,3,1,-2.56111215937688
"7701",11077,37,0,0,1,12,-3.1,5,3,0,1,0,11,-3.58126107220255
"7702",11079,34,0,0,0,0,-2.44,0,2,0,2,0,2,-3.43091372401383
"7703",11081,26,1,0,2,1,-2.24,2,4,0,9,2,0,-2.79832457595651
"7704",11082,54,0,0,0,0,-4.12,0,3,0,1,0,0,-4.15917570494393
"7705",11085,53,0,0,8,2,-3.93,8,8,0,2,1,2,-4.12819559110034
"7706",11086,24,2,0,1,9,-1.37,2,12,0,5,0,5,-2.56111215937688
"7707",11087,28,0,0,0,0,-2.56,0,4,0,1,0,0,-2.99851080608639
"7708",11088,41,0,0,0,0,-3.55,0,0,0,1,0,0,-3.74202860324325
"7709",11089,32,0,0,0,2,-2.75,0,0,0,1,0,3,-3.3098706823087
"7710",11090,50,0,0,0,0,-4.08,0,1,0,1,0,0,-4.03503967470601
"7711",11091,26,0,0,4,2,-2.58,1,3,0,4,2,1,-2.79832457595651
"7712",11094,29,0,0,0,0,-2.66,0,3,0,1,0,0,-3.08649754893093
"7713",11096,37,0,0,0,0,-3.33,0,4,1,1,2,0,-3.58126107220255
"7714",11097,21,0,0,1,2,-1.47,0,0,0,2,1,2,-2.12240215798853
"7715",11098,36,0,0,1,0,-2.75,1,0,2,2,3,2,-3.53466937049462
"7716",11099,25,1,0,0,6,-2.34,0,9,0,5,0,4,-2.68471687541311
"7717",11100,51,0,0,0,1,-1.84,0,1,1,3,12,5,-4.06610443758341
"7718",11101,59,0,0,0,3,-3.66,0,0,0,2,0,4,-4.30987802699733
"7719",11103,28,0,0,0,0,-2.74,0,6,0,1,0,0,-2.99851080608639
"7720",11104,36,0,0,0,0,-3.51,0,6,0,1,0,0,-3.53466937049462
"7721",11105,23,0,0,1,1,-1.92,0,0,1,2,0,0,-2.4267335967161
"7722",11107,30,11,3,1,10,-1.7,2,12,0,3,0,6,-3.16730370279879
"7723",11108,23,0,0,0,1,-1.74,1,0,0,2,0,1,-2.4267335967161
"7724",11109,44,0,0,0,0,-2.75,0,0,0,3,0,0,-3.84525856717818
"7725",11110,40,0,0,0,0,-2.96,0,7,0,1,0,1,-3.7049374640185
"7726",11113,25,10,0,0,5,-2.17,0,21,0,6,0,5,-2.68471687541311
"7727",11115,22,0,0,1,0,-1.44,0,0,0,2,1,0,-2.28077526649795
"7728",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7729",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7730",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7731",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7732",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7733",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7734",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7735",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7736",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7737",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7738",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7739",11117,34,0,0,0,1,-2.48,0,0,0,1,0,0,-3.43091372401383
"7740",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7741",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7742",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7743",11117,34,0,0,0,1,-2.52,0,0,0,1,0,0,-3.43091372401383
"7744",11118,26,0,0,1,6,-2.56,4,20,0,1,0,4,-2.79832457595651
"7745",11119,21,0,0,0,0,-1.41,0,1,1,1,0,0,-2.12240215798853
"7746",11121,27,0,0,0,0,-2.33,0,12,0,1,0,0,-2.90268300233775
"7747",11122,20,0,0,1,1,-0.34,0,0,1,4,1,1,-1.95075017065288
"7748",11125,33,0,0,0,0,-2.91,0,1,0,1,0,1,-3.37280700280018
"7749",11130,38,0,0,5,1,-3.07,5,6,2,3,4,4,-3.62490872751422
"7750",11133,49,0,0,0,2,-1.84,0,0,6,1,0,1,-4.00394448927813
"7751",11135,56,0,0,0,0,-4.18,0,5,0,1,0,1,-4.22067114130344
"7752",11136,40,0,0,0,0,-2.92,0,0,2,3,NA,2,-3.7049374640185
"7753",11137,30,2,0,0,2,-2.46,0,2,0,3,0,2,-3.16730370279879
"7754",11141,43,0,0,2,11,-1.68,0,3,3,2,3,8,-3.81192139521026
"7755",11142,45,0,0,0,0,-2.99,0,3,0,1,0,0,-3.87783145295103
"7756",11143,28,0,0,0,0,-2.46,0,3,0,1,0,0,-2.99851080608639
"7757",11145,33,0,0,0,3,-3.02,0,1,0,2,0,2,-3.37280700280018
"7758",11147,37,0,0,0,1,-1.95,0,0,1,3,1,8,-3.58126107220255
"7759",11152,31,0,0,4,4,-1.44,4,3,0,2,7,6,-3.24156064981629
"7760",11153,38,0,0,0,1,-2.92,1,1,0,1,0,1,-3.62490872751422
"7761",11155,21,0,0,1,1,-1.44,0,0,0,3,0,0,-2.12240215798853
"7762",11156,24,0,0,0,2,-2.29,1,1,0,2,0,2,-2.56111215937688
"7763",11157,29,0,0,0,0,-2.9,0,1,0,1,0,0,-3.08649754893093
"7764",11160,30,0,1,4,7,-1.82,2,2,0,3,1,5,-3.16730370279879
"7765",11161,27,1,0,0,5,-2.2,0,3,0,7,0,5,-2.90268300233775
"7766",11162,40,0,0,1,4,-3.17,1,4,0,1,2,2,-3.7049374640185
"7767",11163,33,0,0,2,1,-2.7,2,13,1,2,2,0,-3.37280700280018
"7768",11164,25,0,0,3,9,-1.84,0,0,1,7,2,4,-2.68471687541311
"7769",11164,25,0,0,3,9,-1.88,0,0,1,7,2,4,-2.68471687541311
"7770",11166,22,0,0,1,1,-1.87,0,1,0,2,1,1,-2.28077526649795
"7771",11167,40,0,0,2,4,-2.36,2,4,0,5,2,3,-3.7049374640185
"7772",11168,31,0,0,3,3,-1.46,2,4,0,2,1,1,-3.24156064981629
"7773",11170,55,NA,NA,1,0,-2.63,1,8,5,1,6,1,-4.19003284264518
"7774",11173,48,0,0,0,0,-2.93,0,1,1,1,2,1,-3.97276929519505
"7775",11178,45,0,0,0,1,-3.71,0,3,0,1,0,1,-3.87783145295103
"7776",11179,35,0,0,0,0,-3.23,0,1,0,1,0,0,-3.48470586887167
"7777",11185,50,0,0,0,0,-3.85,0,2,0,2,0,0,-4.03503967470601
"7778",11190,34,0,0,1,1,-1.41,0,2,0,2,1,4,-3.43091372401383
"7779",11191,41,0,0,0,2,-3,0,2,0,1,0,3,-3.74202860324325
"7780",11193,29,1,0,2,9,-2.47,2,8,0,2,0,6,-3.08649754893093
"7781",11194,41,0,0,0,0,-3.5,0,0,0,2,0,0,-3.74202860324325
"7782",11196,53,0,0,2,5,-2.25,0,14,0,1,0,5,-4.12819559110034
"7783",11197,28,NA,NA,1,2,-2.5,0,2,0,2,0,1,-2.99851080608639
"7784",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7785",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7786",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7787",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7788",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7789",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7790",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7791",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7792",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7793",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7794",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7795",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7796",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7797",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7798",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7799",11199,54,0,0,0,2,-3.65,0,0,0,1,0,1,-4.15917570494393
"7800",11200,36,0,0,1,3,-3.3,0,0,0,1,0,3,-3.53466937049462
"7801",11202,28,0,0,1,0,-2.76,1,3,0,4,1,3,-2.99851080608639
"7802",11203,59,0,0,0,1,-2.58,0,6,2,3,0,1,-4.30987802699733
"7803",11205,22,0,0,0,2,-1.44,0,0,0,1,0,2,-2.28077526649795
"7804",11206,22,0,0,0,1,-1.71,0,0,0,3,0,0,-2.28077526649795
"7805",11208,29,0,0,1,1,-2.29,0,7,0,2,1,0,-3.08649754893093
"7806",11209,27,0,0,0,3,-1.47,0,6,0,2,0,8,-2.90268300233775
"7807",11210,25,NA,NA,3,13,-1.58,6,10,1,7,2,9,-2.68471687541311
"7808",11212,23,0,0,1,3,-1.91,2,3,0,4,0,2,-2.4267335967161
"7809",11215,51,0,0,2,5,-2.92,1,0,2,3,8,6,-4.06610443758341
"7810",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7811",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7812",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7813",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7814",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7815",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7816",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7817",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7818",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7819",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7820",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7821",11217,31,8,0,5,11,-0.94,1,15,0,8,7,24,-3.24156064981629
"7822",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7823",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7824",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7825",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7826",11217,31,8,0,5,11,-0.88,1,15,0,8,7,24,-3.24156064981629
"7827",11220,44,0,0,0,1,-3.63,0,4,0,1,0,0,-3.84525856717818
"7828",11224,41,0,0,1,0,-3.29,0,2,0,1,0,0,-3.74202860324325
"7829",11227,42,0,0,1,0,-2.84,0,4,2,4,3,1,-3.77759581213605
"7830",11228,34,1,0,0,1,-2.39,0,1,1,4,0,1,-3.43091372401383
"7831",11229,36,0,0,0,0,-3.22,0,3,0,1,0,0,-3.53466937049462
"7832",11230,55,0,0,0,3,-3.8,0,0,0,2,0,2,-4.19003284264518
"7833",11231,26,1,0,5,6,-2.07,6,18,0,4,NA,5,-2.79832457595651
"7834",11233,53,0,0,0,0,-3.7,0,0,0,1,0,0,-4.12819559110034
"7835",11234,43,0,0,1,2,-2.13,0,0,0,1,1,1,-3.81192139521026
"7836",11235,32,0,0,2,4,-0.88,3,7,1,1,5,6,-3.3098706823087
"7837",11237,42,0,0,0,0,-3.45,0,0,0,1,0,1,-3.77759581213605
"7838",11239,40,0,0,0,1,-2.39,0,0,0,1,0,0,-3.7049374640185
"7839",11240,39,0,0,0,0,-3.14,0,2,0,1,0,0,-3.66601100014733
"7840",11241,22,0,0,0,0,-1.74,0,1,0,1,0,0,-2.28077526649795
"7841",11242,36,0,0,8,6,-0.98,6,4,5,7,11,11,-3.53466937049462
"7842",11243,31,0,0,1,0,-2.88,0,0,0,3,0,0,-3.24156064981629
"7843",11244,30,0,0,0,0,-2.65,0,0,0,1,0,3,-3.16730370279879
"7844",11245,38,0,0,3,5,-1.62,2,20,2,2,9,8,-3.62490872751422
"7845",11246,27,0,0,0,0,-1.51,0,2,1,1,2,0,-2.90268300233775
"7846",11247,24,0,0,0,2,-2,1,0,0,1,0,2,-2.56111215937688
"7847",11248,56,0,0,0,0,-3.75,0,4,0,1,0,0,-4.22067114130344
"7848",11251,50,1,0,1,6,-2.32,0,4,1,2,1,5,-4.03503967470601
"7849",11253,54,1,0,3,3,-3.78,1,5,0,6,0,1,-4.15917570494393
"7850",11255,25,0,0,0,0,-2.15,0,0,0,1,0,NA,-2.68471687541311
"7851",11256,37,0,0,1,0,-2.96,0,0,0,1,1,0,-3.58126107220255
"7852",11257,51,0,0,0,0,-3.41,0,2,1,1,1,0,-4.06610443758341
"7853",11260,56,0,1,0,5,-3.5,0,0,0,4,1,2,-4.22067114130344
"7854",11261,23,0,0,1,0,-1.81,0,3,0,4,1,0,-2.4267335967161
"7855",11263,26,0,0,0,2,-2.67,0,4,0,1,0,2,-2.79832457595651
"7856",11264,22,0,0,0,2,-2.04,0,1,0,1,0,2,-2.28077526649795
"7857",11266,58,0,0,0,0,-4.07,0,2,0,1,0,0,-4.28076232088287
